name,lat,lon,country,state
Dasol,15.9896,119.8805,PH,Pangasinan
Ibaraki,36.2869,140.4245,JP,Ibaraki
Lowicz,52.1000,19.9333,PL,Łódzkie
Puerto Wilches,7.3500,-73.9000,CO,Santander
Verbania,45.9228,8.5519,IT,Piedmont
Okagaki,33.8536,130.6111,JP,Fukuoka
Carlsbad,32.4010,-104.2388,US,New Mexico
Masqat,23.5889,58.4083,OM,Masqaţ
Chinnalapatti,10.2875,77.9120,IN,Tamil Nādu
Bunyan,38.8486,35.8592,TR,Kayseri
Aiken,33.5303,-81.7271,US,South Carolina
Marks,51.7167,46.7500,RU,Saratovskaya Oblast’
Rheinberg,51.5467,6.6006,DE,North Rhine-Westphalia
Kostopil,50.8833,26.4431,UA,Rivnenska Oblast
Duluth,34.0053,-84.1492,US,Georgia
Laramie,41.3099,-105.6085,US,Wyoming
Bagac,14.5951,120.3918,PH,Bataan
Westville,-29.8310,30.9250,ZA,KwaZulu-Natal
Jam,27.8236,52.3303,IR,Būshehr
Santa Fe do Sul,-20.2108,-50.9258,BR,São Paulo
Tongeren,50.7794,5.4631,BE,Flanders
Neira,5.1664,-75.5189,CO,Caldas
Halden,59.1264,11.4828,NO,Viken
Cibolo,29.5634,-98.2115,US,Texas
Save,8.0333,2.4833,BJ,Collines
Qara,29.8833,40.2167,SA,Al Jawf
Hitoyoshi,32.2167,130.7500,JP,Kumamoto
Riga,26.6553,85.4420,IN,Bihār
Mograne,34.4167,-6.4333,MA,Rabat-Salé-Kénitra
Netivot,31.4167,34.5833,IL,Southern
Tiquipaya,-17.3333,-66.2167,BO,Cochabamba
Stratford,43.3708,-80.9819,CA,Ontario
Yingyangcun,22.0974,106.7567,CN,Guangxi
Kaminokawa,36.4393,139.9099,JP,Tochigi
Monjas,14.5010,-89.8723,GT,Jalapa
Cay,38.5926,31.0274,TR,Afyonkarahisar
Aracoiaba da Serra,-23.5053,-47.6142,BR,São Paulo
Barrinha,-21.1936,-48.1639,BR,São Paulo
Periyanayakkanpalaiyam,11.1544,76.9499,IN,Tamil Nādu
Trebinje,42.7089,18.3217,BA,"Srpska, Republika"
Fagaras,45.8447,24.9742,RO,Braşov
Posse,-14.0928,-46.3689,BR,Goiás
Pulupandan,10.5167,122.8000,PH,Negros Occidental
La Verne,34.1207,-117.7703,US,California
Chantal,18.2000,-73.8833,HT,Sud
Wenxian Chengguanzhen,32.9421,104.6870,CN,Gansu
Margram,24.1516,87.8442,IN,West Bengal
Devanhalli,13.2300,77.7000,IN,Karnātaka
Lloydminster,53.2783,-110.0050,CA,Saskatchewan
Laguna Hills,33.5918,-117.6991,US,California
Rio Bravo,14.4011,-91.3195,GT,Suchitepéquez
Guamo,4.0833,-74.9167,CO,Tolima
Shepparton,-36.3833,145.4000,AU,Victoria
Bolobo,-2.1667,16.2333,CD,Mai-Ndombe
Atwater,37.3529,-120.5959,US,California
Buey Arriba,20.1736,-76.7494,CU,Granma
Newark,39.6776,-75.7576,US,Delaware
Al Husayniyah,30.8617,31.9181,EG,Ash Sharqīyah
Radcliffe,53.5615,-2.3268,GB,Bury
Mamaroneck,40.9443,-73.7488,US,New York
Pointe-Claire,45.4500,-73.8167,CA,Quebec
Podili,15.6040,79.6080,IN,Andhra Pradesh
Kudymkar,59.0167,54.6667,RU,Permskiy Kray
Yahsihan,39.8503,33.4536,TR,Kırıkkale
Burgdorf,52.4500,10.0083,DE,Lower Saxony
Vinkovci,45.2911,18.8011,HR,Vukovarsko-Srijemska Županija
Eyvan,33.8272,46.3097,IR,Īlām
Shrigonda,18.6160,74.6980,IN,Mahārāshtra
Buenavista,13.7394,122.4675,PH,Quezon
Ngudu,-2.9667,33.3333,TZ,Mwanza
Candido Mota,-22.7464,-50.3869,BR,São Paulo
Cuauhtemoc,19.3281,-103.6028,MX,Colima
Araguatins,-5.6508,-48.1239,BR,Tocantins
Ostuni,40.7333,17.5833,IT,Puglia
Caracal,44.1125,24.3472,RO,Olt
Kandalaksha,67.1569,32.4117,RU,Murmanskaya Oblast’
Manduria,40.4000,17.6333,IT,Puglia
Yaita,36.8067,139.9241,JP,Tochigi
Parambu,-6.2108,-40.6939,BR,Ceará
Duanshan,25.7943,106.6983,CN,Guizhou
Vienne,45.5242,4.8781,FR,Auvergne-Rhône-Alpes
Ipora,-16.4419,-51.1178,BR,Goiás
Siraway,7.5853,122.1406,PH,Zamboanga del Norte
Yby Yau,-22.9631,-56.5358,PY,Concepción
Mansa,23.4300,72.6700,IN,Gujarāt
Bittou,11.2575,-0.3039,BF,Centre-Est
Palaiya Ayakkudi,10.4560,77.5595,IN,Tamil Nādu
Rosignano Marittimo,43.4000,10.4667,IT,Tuscany
Guanhaes,-18.7750,-42.9328,BR,Minas Gerais
Karera,25.4581,78.1358,IN,Madhya Pradesh
Maryville,35.7468,-83.9789,US,Tennessee
Culleredo,43.2883,-8.3894,ES,Galicia
Gata,7.8500,124.3500,PH,Lanao del Sur
Pindare-Mirim,-3.6078,-45.3428,BR,Maranhão
Taozhuangcun,30.9694,120.8095,CN,Zhejiang
Vitoria do Mearim,-3.4619,-44.8708,BR,Maranhão
Perico,22.7753,-81.0153,CU,Matanzas
Norwood,42.1861,-71.1948,US,Massachusetts
Coria del Rio,37.2833,-6.0500,ES,Andalusia
San Antonio Ilotenango,15.0544,-91.2286,GT,Quiché
Mainaguri,26.5640,88.8200,IN,West Bengal
Burgess Hill,50.9535,-0.1262,GB,West Sussex
Bielsk Podlaski,52.7667,23.2000,PL,Podlaskie
Shawnee,35.3531,-96.9647,US,Oklahoma
Cambita Garabitos,18.4500,-70.2000,DO,Valdesia
Brasilia de Minas,-16.2078,-44.4289,BR,Minas Gerais
Paracelis,17.1811,121.4036,PH,Mountain
Khanah Sur,36.4731,41.6161,IQ,Nīnawá
San Juan Ixcoy,15.6000,-91.4500,GT,Huehuetenango
Lobos,-35.1833,-59.0833,AR,Buenos Aires
Yingshouyingzi,40.5451,117.6560,CN,Hebei
Lake Magdalene,28.0875,-82.4791,US,Florida
Ambatomiady,-19.6833,47.4167,MG,Antananarivo
Marigliano,40.9333,14.4500,IT,Campania
Maubeuge,50.2775,3.9734,FR,Hauts-de-France
Alamogordo,32.8837,-105.9625,US,New Mexico
Malakanagiri,18.3500,81.9000,IN,Odisha
Sakaraha,-22.9167,44.5497,MG,Toliara
Danghara,38.0983,69.3467,TJ,Khatlon
Eshtehard,35.7239,50.3697,IR,Alborz
Lagos,37.1028,-8.6728,PT,Faro
Saratoga,37.2684,-122.0263,US,California
San Narciso,15.0167,120.0833,PH,Zambales
Lushnje,40.9333,19.7000,AL,Fier
Bogoroditsk,53.7667,38.1333,RU,Tul’skaya Oblast’
Varto,39.1731,41.4558,TR,Muş
Flores da Cunha,-29.0289,-51.1819,BR,Rio Grande do Sul
Werl,51.5500,7.9200,DE,North Rhine-Westphalia
Orillia,44.6000,-79.4167,CA,Ontario
Minacu,-13.5328,-48.2200,BR,Goiás
Lukow,51.9272,22.3833,PL,Lubelskie
Chitral,35.8511,71.7889,PK,Khyber Pakhtunkhwa
Sibanicu,21.2389,-77.5211,CU,Camagüey
Sabana Grande de Boya,18.9500,-69.8000,DO,Higuamo
Tewksbury,42.6120,-71.2278,US,Massachusetts
Tokmak,47.2514,35.7058,UA,Zaporizka Oblast
North Royalton,41.3138,-81.7450,US,Ohio
Puthupalli,9.5594,76.5722,IN,Kerala
Sovetskiy,61.3614,63.5842,RU,Khanty-Mansiyskiy Avtonomnyy Okrug-Yugra
Kalgoorlie,-30.7489,121.4658,AU,Western Australia
Ski,59.7419,10.8939,NO,Viken
Espinosa,-14.9081,-42.8103,BR,Minas Gerais
Touros,-5.1989,-35.4608,BR,Rio Grande do Norte
Hadagalli,15.0200,75.9500,IN,Karnātaka
Nantan,35.1000,135.4667,JP,Kyōto
Lakeside,30.1356,-81.7674,US,Florida
Benguema,8.3333,-13.0667,SL,Western Area
Lavras da Mangabeira,-6.7528,-38.9719,BR,Ceará
Kuttanallur,10.7069,79.5235,IN,Tamil Nādu
Tairan Camp,6.6500,121.8667,PH,Basilan
Sakhipur,24.3167,90.1750,BD,Dhaka
Portao,-29.7019,-51.2419,BR,Rio Grande do Sul
Bembereke,10.2250,2.6681,BJ,Borgou
Vohitrandriana,-20.7500,48.2667,MG,Fianarantsoa
Neuruppin,52.9331,12.8000,DE,Brandenburg
Livingston,40.7855,-74.3291,US,New Jersey
Egra,21.9000,87.5300,IN,West Bengal
Itabela,-16.5750,-39.5528,BR,Bahia
Illescas,40.1167,-3.8333,ES,Castille-La Mancha
Muritiba,-12.6258,-38.9900,BR,Bahia
Oak Ridge,35.9639,-84.2938,US,Tennessee
Taramangalam,11.7000,77.9800,IN,Tamil Nādu
Best,51.5167,5.4000,NL,Noord-Brabant
Manavadar,21.5000,70.1300,IN,Gujarāt
Tijucas,-27.2408,-48.6339,BR,Santa Catarina
Schonebeck,52.0167,11.7500,DE,Saxony-Anhalt
Guanta,10.2383,-64.5917,VE,Anzoátegui
Nicholasville,37.8906,-84.5668,US,Kentucky
Marar,25.5392,86.5074,IN,Bihār
Amircan,40.4264,49.9836,AZ,Bakı
Leusden,52.1333,5.4333,NL,Utrecht
Chagne,10.9500,36.5000,ET,Āmara
New Bern,35.0955,-77.0723,US,North Carolina
San Miguel,10.7833,122.4667,PH,Iloilo
LaGrange,33.0274,-85.0384,US,Georgia
Itapemirim,-21.0108,-40.8339,BR,Espírito Santo
Bochnia,49.9833,20.4333,PL,Małopolskie
Andranovory,-23.1333,44.1333,MG,Toliara
Canguaretama,-6.3800,-35.1289,BR,Rio Grande do Norte
Matoes,-5.5189,-43.1989,BR,Maranhão
Ambanja,-13.6786,48.4522,MG,Antsiranana
Omaezaki,34.6379,138.1281,JP,Shizuoka
Chengam,12.3112,78.7925,IN,Tamil Nādu
Sacele,45.6200,25.7097,RO,Braşov
Parsuram,23.2135,91.4447,BD,Chattogram
Kamisato,36.2516,139.1447,JP,Saitama
Arcos de la Frontera,36.7500,-5.8000,ES,Andalusia
Inami,34.7488,134.9135,JP,Hyōgo
Dyurtyuli,55.4833,54.8667,RU,Bashkortostan
Nova Russas,-4.7000,-40.5667,BR,Ceará
Xingang,23.5600,120.3500,TW,Chiayi
Mocimboa da Praia,-11.3500,40.3333,MZ,Cabo Delgado
Nazare da Mata,-7.7419,-35.2278,BR,Pernambuco
Balatan,13.3167,123.2333,PH,Camarines Sur
Ballwin,38.5950,-90.5500,US,Missouri
Santa Vitoria do Palmar,-33.5189,-53.3678,BR,Rio Grande do Sul
La Paz,8.2801,125.8092,PH,Agusan del Sur
Dolo Odo,4.1667,42.0667,ET,Sumalē
Cleburne,32.3568,-97.4151,US,Texas
Nartkala,43.5500,43.8500,RU,Kabardino-Balkariya
Warrnambool,-38.3833,142.4833,AU,Victoria
Joao Alfredo,-7.8558,-35.5878,BR,Pernambuco
San Isidro,11.4167,124.3500,PH,Leyte
Niles,42.0278,-87.8099,US,Illinois
Bel Air North,39.5543,-76.3732,US,Maryland
Rostov,57.1833,39.4167,RU,Yaroslavskaya Oblast’
Einbeck,51.8167,9.8667,DE,Lower Saxony
Salou,41.0796,1.1316,ES,Catalonia
Westfield,40.6516,-74.3432,US,New Jersey
Tangua,-22.7300,-42.7139,BR,Rio de Janeiro
Taiobeiras,-15.8078,-42.2328,BR,Minas Gerais
Mossendjo,-2.9500,12.7333,CG,Niari
Orcutt,34.8691,-120.4222,US,California
Zywiec,49.6892,19.2058,PL,Śląskie
Kanzakimachi-kanzaki,33.3167,130.3667,JP,Saga
Cornelius,35.4724,-80.8813,US,North Carolina
Tunduru,-11.0667,37.3500,TZ,Ruvuma
Ganassi,7.8269,124.1034,PH,Lanao del Sur
Fabriano,43.3333,12.9167,IT,Marche
Lohmar,50.8167,7.2167,DE,North Rhine-Westphalia
Pichanal,-23.3167,-64.2167,AR,Salta
Bela Cruz,-3.0508,-40.1678,BR,Ceará
Bannur,12.3329,76.8620,IN,Karnātaka
Alma,48.5500,-71.6500,CA,Quebec
Aglipay,16.4889,121.5874,PH,Quirino
Gamu,17.0500,121.8333,PH,Isabela
Cabrobo,-8.5119,-39.3069,BR,Pernambuco
Devarshola,11.5437,76.4404,IN,Tamil Nādu
Tsuruno,40.8087,140.3801,JP,Aomori
Colinas do Tocantins,-8.0589,-48.4750,BR,Tocantins
Raghopur,26.1785,86.0892,IN,Bihār
Manawar,22.2300,75.0800,IN,Madhya Pradesh
Uran,18.8900,72.9500,IN,Mahārāshtra
Leh,34.1642,77.5847,IN,Ladākh
SeaTac,47.4444,-122.2986,US,Washington
Beverley,53.8450,-0.4270,GB,East Riding of Yorkshire
Vicencia,-7.6569,-35.3269,BR,Pernambuco
Voorhees,39.8450,-74.9549,US,New Jersey
San Gregorio de Nigua,18.3833,-70.0833,DO,
Garner,35.6936,-78.6181,US,North Carolina
Tepetlaoxtoc,19.5731,-98.8203,MX,México
Pisek,49.3089,14.1475,CZ,Jihočeský Kraj
Unterschleissheim,48.2833,11.5667,DE,Bavaria
Saraykoy,37.9265,28.9267,TR,Denizli
Ennepetal,51.2833,7.3333,DE,North Rhine-Westphalia
Rio Blanco,12.9325,-85.2244,NI,Matagalpa
Capela,-10.5028,-37.0528,BR,Sergipe
Myszkow,50.5833,19.3167,PL,Śląskie
Gurnee,42.3708,-87.9392,US,Illinois
Anilao,10.9785,122.7531,PH,Iloilo
West Warwick,41.6986,-71.5157,US,Rhode Island
Laranjeiras do Sul,-25.4078,-52.4158,BR,Paraná
Qahderijan,32.5767,51.4550,IR,Eşfahān
Jonuta,18.0333,-92.1333,MX,Tabasco
Minas Novas,-17.2189,-42.5900,BR,Minas Gerais
Opelika,32.6612,-85.3769,US,Alabama
Novoyavorovskoye,49.9311,23.5731,UA,Lvivska Oblast
Alegre,-20.7639,-41.5328,BR,Espírito Santo
Rasra,25.8500,83.8500,IN,Uttar Pradesh
Keles,41.4033,69.2067,UZ,Toshkent
Estrela,-29.5019,-51.9658,BR,Rio Grande do Sul
Hajduboszormeny,47.6667,21.5167,HU,Hajdú-Bihar
Hopkinsville,36.8381,-87.4775,US,Kentucky
Jarinu,-23.1014,-46.7283,BR,São Paulo
Tekeli,44.8300,78.8239,KZ,
Guaira,-24.0800,-54.2558,BR,Paraná
Colgong,25.2633,87.2326,IN,Bihār
San Ramon,12.9236,-85.8389,NI,Matagalpa
Southlake,32.9545,-97.1503,US,Texas
Duanzhuang,36.5796,111.7577,CN,Shanxi
Synelnykove,48.3178,35.5119,UA,Dnipropetrovska Oblast
Novo Cruzeiro,-17.4678,-41.8750,BR,Minas Gerais
Xinzhaidian,37.8136,114.7144,CN,Hebei
Treviglio,45.5214,9.5928,IT,Lombardy
Catole do Rocha,-6.3439,-37.7469,BR,Paraíba
Amaga,6.0500,-75.7000,CO,Antioquia
Orangeville,43.9167,-80.1167,CA,Ontario
Nanwucun,37.3885,115.5529,CN,Hebei
Toribio,2.9581,-76.2714,CO,Cauca
Emmen,47.0833,8.3000,CH,Luzern
Olopa,14.6833,-89.3500,GT,Chiquimula
Princeton,40.3562,-74.6693,US,New Jersey
Bowling Green,41.3776,-83.6495,US,Ohio
Fort Erie,42.9167,-79.0167,CA,Ontario
Sagwara,23.6681,74.0244,IN,Rājasthān
Madruga,22.9164,-81.8572,CU,Mayabeque
Papa,47.3237,17.4680,HU,Veszprém
Anse-a-Foleur,19.9000,-72.6167,HT,Nord-Ouest
Juquitiba,-23.9319,-47.0686,BR,São Paulo
Ciudad Melchor de Mencos,17.0667,-89.1500,GT,Petén
Andernach,50.4397,7.4017,DE,Rhineland-Palatinate
Rio Branco do Sul,-25.1900,-49.3139,BR,Paraná
Milford Mill,39.3444,-76.7668,US,Maryland
Farsan,32.2553,50.5711,IR,Chahār Maḩāl va Bakhtīārī
Tirwa,26.9633,79.7922,IN,Uttar Pradesh
Gobernador Virasora,-28.0500,-56.0333,AR,Corrientes
Yanai,33.9667,132.1167,JP,Yamaguchi
Yunoshima,35.8059,137.2441,JP,Gifu
To`raqo`rg`on,41.0000,71.5158,UZ,Namangan
Taunusstein,50.1333,8.1500,DE,Hesse
Phu My,10.5906,107.0481,VN,Bà Rịa-Vũng Tàu
North Andover,42.6713,-71.0865,US,Massachusetts
Bielawa,50.7000,16.6167,PL,Dolnośląskie
Banamba,13.5500,-7.4500,ML,Koulikoro
Aungban,20.6667,96.6333,MM,Shan State
Thung Song,8.1669,99.6745,TH,Nakhon Si Thammarat
Torrijos,13.3167,122.0833,PH,Marinduque
Osterholz-Scharmbeck,53.2167,8.8000,DE,Lower Saxony
Villa Donato Guerra,19.3083,-100.1422,MX,México
Canyon Lake,29.8761,-98.2611,US,Texas
Holbaek,55.7156,11.7225,DK,Sjælland
Kuttuparamba,11.8300,75.5800,IN,Kerala
Decines-Charpieu,45.7694,4.9594,FR,Auvergne-Rhône-Alpes
Suzak,40.8981,72.9047,KG,Jalal-Abad
Victoria,-32.6167,-60.1667,AR,Entre Ríos
Anjad,22.0417,75.0552,IN,Madhya Pradesh
Thuan Tien,10.0894,105.8281,VN,Vĩnh Long
San Andres del Rabanedo,42.6167,-5.6000,ES,Castille-Leon
North Chicago,42.3172,-87.8595,US,Illinois
Wuyuan,41.0896,108.2722,CN,Inner Mongolia
Mont-de-Marsan,43.8900,-0.5000,FR,Nouvelle-Aquitaine
Rapallo,44.3500,9.2333,IT,Liguria
Chimakurti,15.5819,79.8680,IN,Andhra Pradesh
Middle River,39.3436,-76.4253,US,Maryland
Founougo,11.4808,2.5322,BJ,Alibori
Sokuluk,42.8600,74.3000,KG,Chüy
Drexel Heights,32.1453,-111.0480,US,Arizona
Motomiya,37.5132,140.3938,JP,Fukushima
Uzynaghash,43.2297,76.3100,KZ,
Alcazar de San Juan,39.4056,-3.2056,ES,Castille-La Mancha
Sardrud,38.0286,46.1475,IR,Āz̄arbāyjān-e Sharqī
North Tonawanda,43.0457,-78.8659,US,New York
Puerto de la Cruz,28.4167,-16.5500,ES,Canary Islands
Pokhram,25.9358,86.1974,IN,Bihār
Rehli,23.6300,79.0800,IN,Madhya Pradesh
Kirov,54.0833,34.3167,RU,Kaluzhskaya Oblast’
Draveil,48.6852,2.4080,FR,Île-de-France
Blagodarnyy,45.1000,43.4500,RU,Stavropol’skiy Kray
Metu,8.3000,35.5833,ET,Oromīya
Gorna Oryahovitsa,43.1333,25.7000,BG,Veliko Tarnovo
Shahpura,25.6300,74.9300,IN,Rājasthān
Kailahun,8.2772,-10.5739,SL,Eastern
G'ijduvon Shahri,40.1000,64.6667,UZ,Buxoro
Rio Preto da Eva,-2.6989,-59.7000,BR,Amazonas
Aspropyrgos,38.0667,23.5833,GR,Attikí
Nanyo,38.0551,140.1476,JP,Yamagata
Hellin,38.5167,-1.6833,ES,Castille-La Mancha
Calafell,41.2004,1.5693,ES,Catalonia
Ferry Pass,30.5205,-87.1899,US,Florida
Ob,54.9917,82.7125,RU,Novosibirskaya Oblast’
Gaggenau,48.8039,8.3194,DE,Baden-Württemberg
Ar Ruhaybah,33.7436,36.7012,SY,Rīf Dimashq
Askoy,60.4667,5.1500,NO,Vestland
Quillabamba,-12.8681,-72.6931,PE,Cusco
Bad Hersfeld,50.8683,9.7075,DE,Hesse
Xinpo,19.7738,110.3658,CN,Hainan
Jima Abajo,19.1300,-70.3800,DO,Cibao Sur
Lalla Mimouna,34.8500,-6.0669,MA,Rabat-Salé-Kénitra
El Fanar,33.8667,35.5667,LB,Mont-Liban
Mukumbura,-16.2000,31.6833,ZW,Mashonaland Central
Newington,41.6870,-72.7308,US,Connecticut
Pantao-Ragat,8.0500,124.1500,PH,Lanao del Norte
Fetesti,44.4150,27.8236,RO,Ialomiţa
Afonso Claudio,-20.0739,-41.1239,BR,Espírito Santo
Ono,35.9797,136.4875,JP,Fukui
Motema,8.6167,-11.1667,SL,Eastern
Walsrode,52.8667,9.5833,DE,Lower Saxony
Tchindjendje,-12.8167,14.9333,AO,Huambo
Santa Maria,17.3719,120.4814,PH,Ilocos Sur
Besiri,37.9210,41.2920,TR,Batman
Slavgorod,52.9833,78.6667,RU,Altayskiy Kray
Maguing,7.9000,124.4000,PH,Lanao del Sur
Korinthos,37.9386,22.9272,GR,Pelopónnisos
Tskhinvali,42.2257,43.9701,GE,Shida Kartli
Itaporanga d'Ajuda,-10.9978,-37.3108,BR,Sergipe
Bandar-e Lengeh,26.5581,54.8806,IR,Hormozgān
Ash Shinan,27.1782,42.4430,SA,Ḩā’il
Aarschot,50.9842,4.8333,BE,Flanders
Ypacarai,-25.3833,-57.2667,PY,Central
Kalpatta,11.6088,76.0814,IN,Kerala
Ust'-Dzheguta,44.0872,41.9733,RU,Karachayevo-Cherkesiya
Friedberg,48.3500,10.9833,DE,Bavaria
Sali,14.4383,-17.0125,SN,Thiès
Bala Koh,36.5753,66.8203,AF,Balkh
Horki,54.2667,30.9833,BY,Mahilyowskaya Voblasts’
Balungao,15.9000,120.7000,PH,Pangasinan
Hirakawacho,40.5841,140.5665,JP,Aomori
Mahugaon,22.5748,75.7445,IN,Madhya Pradesh
Togitsu,32.8289,129.8486,JP,Nagasaki
Candijay,9.8180,124.4960,PH,Bohol
Iguape,-24.7081,-47.5553,BR,São Paulo
Dalin,23.5989,120.4700,TW,Chiayi
Huanta,-12.9397,-74.2475,PE,Ayacucho
Telimele,10.9050,-13.0430,GN,Kindia
Granger,41.7374,-86.1348,US,Indiana
Adilcevaz,38.8058,42.7469,TR,Bitlis
Morristown,36.2043,-83.3001,US,Tennessee
Weatherford,32.7536,-97.7723,US,Texas
Tsuru,35.5515,138.9054,JP,Yamanashi
Pop,40.8736,71.1089,UZ,Namangan
Koratgi,15.6081,76.6597,IN,Karnātaka
Dumalag,11.3039,122.6214,PH,Capiz
Carlos Barbosa,-29.2978,-51.5039,BR,Rio Grande do Sul
Kafr Nubl,35.6139,36.5611,SY,Idlib
Myoko,37.0252,138.2535,JP,Niigata
Kalappatti,11.0794,77.0371,IN,Tamil Nādu
Madhepur,26.1775,86.3783,IN,Bihār
Abu Suwayr,30.5633,32.1155,EG,Ash Sharqīyah
Villa Comaltitlan,15.1667,-92.6167,MX,Chiapas
Pittsford,43.0733,-77.5268,US,New York
Rotterdam,42.8133,-74.0129,US,New York
Al Madad,13.7167,44.7333,YE,Aḑ Ḑāli‘
Candelaria,15.6333,119.9333,PH,Zambales
Graneros,-34.0647,-70.7264,CL,Libertador General Bernardo O’Higgins
Bretten,49.0364,8.7061,DE,Baden-Württemberg
Balete,11.5553,122.3792,PH,Aklan
Shetang,34.5568,105.9722,CN,Gansu
Daheba,28.0259,106.4134,CN,Guizhou
Iguig,17.7517,121.7364,PH,Cagayan
Northport,33.2586,-87.5993,US,Alabama
Galdacano,43.2306,-2.8458,ES,Basque Country
Chimichagua,9.2500,-73.8167,CO,Cesar
Salay,8.8667,124.8000,PH,Misamis Oriental
Garaimari,24.0217,88.6263,IN,Bihār
Anse a Pitre,18.0500,-71.7500,HT,Sud-Est
Souk et Tnine Jorf el Mellah,34.4833,-5.5169,MA,Rabat-Salé-Kénitra
Kondopoga,62.2000,34.2833,RU,Kareliya
Talwara,31.9376,75.8866,IN,Punjab
Jamtara,23.9500,86.8000,IN,Jhārkhand
Lawrenceville,33.9523,-83.9932,US,Georgia
Mannargudi,11.2761,79.5520,IN,Tamil Nādu
Galesburg,40.9506,-90.3763,US,Illinois
Panakkudi,8.3492,77.5672,IN,Tamil Nādu
Xunjiansi,23.9620,103.1925,CN,Yunnan
Magadi,12.9700,77.2300,IN,Karnātaka
Las Nieves,8.7351,125.6010,PH,Agusan del Norte
Wallkill,41.4854,-74.3939,US,New York
Kibiti,-7.7296,38.9500,TZ,Coast
Gukeng,23.6500,120.5667,TW,Yunlin
Cihuatlan,19.2500,-104.5667,MX,Jalisco
Dauin,9.2000,123.2667,PH,Negros Oriental
Kuah,6.3167,99.8500,MY,Kedah
Valdepenas,38.7667,-3.4000,ES,Castille-La Mancha
Gudalur,11.1455,76.9366,IN,Tamil Nādu
Kombissiri,12.0667,-1.3333,BF,Centre-Sud
Vinces,-1.5500,-79.7333,EC,Los Ríos
Dayr Abu Sa`id,32.5025,35.6922,JO,Irbid
Jinka,5.7833,36.5667,ET,YeDebub Bihēroch Bihēreseboch na Hizboch
Navapur,21.1700,73.7800,IN,Mahārāshtra
Calintaan,12.5756,120.9428,PH,Occidental Mindoro
Temse,51.1167,4.2000,BE,Flanders
Friedberg,50.3333,8.7500,DE,Hesse
Quezaltepeque,14.6333,-89.4500,GT,Chiquimula
Salaya,22.3200,69.6000,IN,Gujarāt
Augustow,53.8436,22.9794,PL,Podlaskie
Lewe,19.6333,96.1167,MM,Nay Pyi Taw
Zionsville,39.9897,-86.3182,US,Indiana
Matsubushi,35.9258,139.8152,JP,Saitama
Gorodets,56.6500,43.4833,RU,Nizhegorodskaya Oblast’
Socorro,6.5333,-73.2000,CO,Santander
Budaors,47.4607,18.9580,HU,Pest
Highland Park,42.1823,-87.8104,US,Illinois
Trutnov,50.5606,15.9131,CZ,Královéhradecký Kraj
Padada,6.6333,125.3500,PH,Davao del Sur
Sue,33.5872,130.5072,JP,Fukuoka
Petite Riviere de Nippes,18.4833,-73.2500,HT,Nippes
Pinhao,-25.6958,-51.6600,BR,Paraná
Bergen,52.6667,4.7167,NL,Noord-Holland
Piagapo,8.0000,124.2000,PH,Lanao del Sur
Mozhaysk,55.5167,36.0333,RU,Moskovskaya Oblast’
Shangpa,26.9052,98.8679,CN,Yunnan
`Aynkawah,36.2292,43.9936,IQ,Arbīl
Qaratau,43.1667,70.4500,KZ,
Candelaria,-29.6689,-52.7889,BR,Rio Grande do Sul
Yoshida,34.7709,138.2520,JP,Shizuoka
Marogong,7.6667,124.1500,PH,Lanao del Sur
Zaragoza,14.6498,-90.8902,GT,Chimaltenango
Rendsburg,54.3000,9.6667,DE,Schleswig-Holstein
Neuburg,48.7333,11.1833,DE,Bavaria
Tameslouht,31.5000,-8.1000,MA,Marrakech-Safi
Kotturu,14.8262,76.2259,IN,Karnātaka
Northfleet,51.4400,0.3400,GB,Kent
Hafnarfjordhur,64.0200,-21.9700,IS,Hafnarfjörður
Dahana,38.0583,69.8667,TJ,Khatlon
Agde,43.3108,3.4758,FR,Occitanie
LaSalle,42.2167,-83.0667,CA,Ontario
Austintown,41.0932,-80.7405,US,Ohio
Makato,11.7120,122.2922,PH,Aklan
Greenville,33.3850,-91.0514,US,Mississippi
Plympton,50.3860,-4.0510,GB,Plymouth
Birur,13.5972,75.9717,IN,Karnātaka
Tizi Gheniff,36.5891,3.7678,DZ,Boumerdes
Crevillente,38.2486,-0.8089,ES,Valencia
Ikoto,4.0783,33.1089,SS,Eastern Equatoria
El Kseur,36.6844,4.8522,DZ,Bejaïa
Salem,42.7902,-71.2202,US,New Hampshire
Les Palmes,18.3333,-72.8500,HT,Sud-Est
Guotang,23.8414,115.9157,CN,Guangdong
Tasova,40.7500,36.3167,TR,Amasya
Paraipaba,-3.4389,-39.1478,BR,Ceará
Bra,44.7000,7.8500,IT,Piedmont
Planadas,3.1964,-75.6444,CO,Tolima
Milford,42.1565,-71.5188,US,Massachusetts
Mathba,22.3000,89.9500,BD,Barishal
Liberty,39.2394,-94.4191,US,Missouri
Miramar,-38.2667,-57.8333,AR,Buenos Aires
Tabio,4.9158,-74.0983,CO,Cundinamarca
Brodnica,53.2597,19.3956,PL,Kujawsko-Pomorskie
Xiaba,27.8825,108.1017,CN,Guizhou
Mucari,-9.4667,16.9167,AO,Malanje
Minudasht,37.2289,55.3747,IR,Golestān
Agno,16.1161,119.8027,PH,Pangasinan
Sottaiyampalaiyam,11.4053,77.6794,IN,Tamil Nādu
Conguaco,14.0470,-90.0336,GT,Jutiapa
Du Yar,15.2617,97.7819,MM,Mon State
